Country_code,Country,Job Title,Age,Quantity,Percentage
DE,Germany,Automatic Data Processing Customer Liaison (ADP Customer Liaison),26,1,0.01%
DE,Germany,Automatic Data Processing Customer Liaison (ADP Customer Liaison),27,2,0.02%
DE,Germany,Automatic Data Processing Customer Liaison (ADP Customer Liaison),31,1,0.01%
DE,Germany,Automatic Data Processing Customer Liaison (ADP Customer Liaison),44,1,0.01%
DE,Germany,Automatic Data Processing Customer Liaison (ADP Customer Liaison),47,1,0.01%
DE,Germany,Automatic Data Processing Customer Liaison (ADP Customer Liaison),56,1,0.01%
DE,Germany,Automatic Data Processing Planner,30,1,0.01%
DE,Germany,Automatic Data Processing Planner,32,2,0.02%
DE,Germany,Automatic Data Processing Planner,33,1,0.01%
DE,Germany,Automatic Data Processing Planner,40,1,0.01%
DE,Germany,Automatic Data Processing Planner,43,1,0.01%
DE,Germany,Automatic Data Processing Planner,44,2,0.02%
DE,Germany,Automatic Data Processing Planner,68,1,0.01%
DE,Germany,Automatic Data Processing Planner (ADP Planner),23,1,0.01%
DE,Germany,Automatic Data Processing Planner (ADP Planner),28,1,0.01%
DE,Germany,Automatic Data Processing Planner (ADP Planner),30,1,0.01%
DE,Germany,Automatic Data Processing Planner (ADP Planner),31,1,0.01%
DE,Germany,Automatic Data Processing Planner (ADP Planner),32,1,0.01%
DE,Germany,Automatic Data Processing Planner (ADP Planner),38,1,0.01%
DE,Germany,Automatic Data Processing Planner (ADP Planner),43,1,0.01%
DE,Germany,Automatic Data Processing Planner (ADP Planner),44,2,0.02%
DE,Germany,Automatic Data Processing Planner (ADP Planner),46,1,0.01%
DE,Germany,Automatic Data Processing Planner (ADP Planner),49,1,0.01%
DE,Germany,Automatic Data Processing Planner (ADP Planner),57,1,0.01%
DE,Germany,Automatic Data Processing Planner (ADP Planner),62,1,0.01%
DE,Germany,Automatic Data Processing Systems Security Specialist (ADP Systems Security),22,1,0.01%
DE,Germany,Automatic Data Processing Systems Security Specialist (ADP Systems Security),23,1,0.01%
DE,Germany,Automatic Data Processing Systems Security Specialist (ADP Systems Security),29,1,0.01%
DE,Germany,Automatic Data Processing Systems Security Specialist (ADP Systems Security),30,1,0.01%
DE,Germany,Automatic Data Processing Systems Security Specialist (ADP Systems Security),39,1,0.01%
DE,Germany,Automatic Data Processing Systems Security Specialist (ADP Systems Security),46,1,0.01%
DE,Germany,Automatic Data Processing Systems Security Specialist (ADP Systems Security),52,2,0.02%
DE,Germany,Automatic Data Processing Systems Security Specialist (ADP Systems Security),58,1,0.01%
DE,Germany,Business Database Analyst,29,1,0.01%
DE,Germany,Clinical Data Abstractor,32,1,0.01%
DE,Germany,Clinical Data Abstractor,37,1,0.01%
DE,Germany,Clinical Data Abstractor,51,1,0.01%
DE,Germany,Clinical Data Abstractor,52,1,0.01%
DE,Germany,Clinical Data Analyst,48,1,0.01%
DE,Germany,Clinical Data Analyst,55,1,0.01%
DE,Germany,Clinical Data Associate,44,1,0.01%
DE,Germany,Clinical Data Coordinator,20,1,0.01%
DE,Germany,Clinical Data Coordinator,37,1,0.01%
DE,Germany,Clinical Data Coordinator,44,1,0.01%
DE,Germany,Clinical Data Management Associate Director,31,1,0.01%
DE,Germany,Clinical Data Management Associate Director,51,1,0.01%
DE,Germany,Clinical Data Management Associate Director,56,1,0.01%
DE,Germany,Clinical Data Management Manager (CDM Manager),45,1,0.01%
DE,Germany,Clinical Data Manager,32,1,0.01%
DE,Germany,Clinical Trials Data Coordinator,45,1,0.01%
DE,Germany,Computer or Data Processing Systems Consultant,24,1,0.01%
DE,Germany,Computer or Data Processing Systems Consultant,25,1,0.01%
DE,Germany,Computer or Data Processing Systems Consultant,30,1,0.01%
DE,Germany,Computer or Data Processing Systems Consultant,31,1,0.01%
DE,Germany,Computer or Data Processing Systems Consultant,32,1,0.01%
DE,Germany,Computer or Data Processing Systems Consultant,40,1,0.01%
DE,Germany,Computer or Data Processing Systems Consultant,45,2,0.02%
DE,Germany,Computer or Data Processing Systems Consultant,49,1,0.01%
DE,Germany,Computer or Data Processing Systems Consultant,56,1,0.01%
DE,Germany,Computer or Data Processing Systems Consultant,57,1,0.01%
DE,Germany,Computer or Data Processing Systems Consultant,62,1,0.01%
DE,Germany,Crime Data Specialist,28,1,0.01%
DE,Germany,Customer Data Technician,49,1,0.01%
DE,Germany,Customer Data Technician,64,1,0.01%
DE,Germany,Data Abstractor,31,1,0.01%
DE,Germany,Data Abstractor,50,1,0.01%
DE,Germany,Data Administrator,25,1,0.01%
DE,Germany,Data Administrator,32,1,0.01%
DE,Germany,Data Administrator,36,1,0.01%
DE,Germany,Data Administrator,37,3,0.04%
DE,Germany,Data Administrator,38,1,0.01%
DE,Germany,Data Administrator,44,1,0.01%
DE,Germany,Data Administrator,49,1,0.01%
DE,Germany,Data Administrator,51,1,0.01%
DE,Germany,Data Administrator,55,2,0.02%
DE,Germany,Data Administrator,61,1,0.01%
DE,Germany,Data Architect,23,1,0.01%
DE,Germany,Data Architect,25,1,0.01%
DE,Germany,Data Architect,30,1,0.01%
DE,Germany,Data Architect,35,1,0.01%
DE,Germany,Data Architect,42,1,0.01%
DE,Germany,Data Architect,44,1,0.01%
DE,Germany,Data Architect,46,1,0.01%
DE,Germany,Data Architect,48,1,0.01%
DE,Germany,Data Architect,49,1,0.01%
DE,Germany,Data Architect,51,1,0.01%
DE,Germany,Data Architect,52,1,0.01%
DE,Germany,Data Architect,54,1,0.01%
DE,Germany,Data Architect,61,1,0.01%
DE,Germany,Data Base Design Analyst,25,1,0.01%
DE,Germany,Data Base Design Analyst,28,1,0.01%
DE,Germany,Data Base Design Analyst,34,2,0.02%
DE,Germany,Data Base Design Analyst,37,1,0.01%
DE,Germany,Data Base Design Analyst,45,1,0.01%
DE,Germany,Data Base Design Analyst,46,1,0.01%
DE,Germany,Data Base Design Analyst,49,1,0.01%
DE,Germany,Data Base Design Analyst,52,1,0.01%
DE,Germany,Data Base Design Analyst,62,1,0.01%
DE,Germany,Data Center Manager,36,1,0.01%
DE,Germany,Data Center Manager,46,1,0.01%
DE,Germany,Data Center Operator,20,1,0.01%
DE,Germany,Data Center Operator,40,1,0.01%
DE,Germany,Data Center Operator,51,1,0.01%
DE,Germany,Data Center Operator,52,1,0.01%
DE,Germany,Data Center Operator,59,1,0.01%
DE,Germany,Data Coder Operator,56,1,0.01%
DE,Germany,Data Collection Technician,48,1,0.01%
DE,Germany,Data Collection Technician,51,1,0.01%
DE,Germany,Data Collection Technician,53,1,0.01%
DE,Germany,Data Communications Analyst,24,1,0.01%
DE,Germany,Data Communications Analyst,29,1,0.01%
DE,Germany,Data Communications Analyst,30,1,0.01%
DE,Germany,Data Communications Analyst,31,1,0.01%
DE,Germany,Data Communications Analyst,32,1,0.01%
DE,Germany,Data Communications Analyst,42,1,0.01%
DE,Germany,Data Communications Analyst,43,1,0.01%
DE,Germany,Data Communications Analyst,47,1,0.01%
DE,Germany,Data Communications Analyst,49,1,0.01%
DE,Germany,Data Communications Analyst,50,1,0.01%
DE,Germany,Data Communications Analyst,51,1,0.01%
DE,Germany,Data Communications Analyst,58,1,0.01%
DE,Germany,Data Communications Analyst,65,1,0.01%
DE,Germany,Data Communications Software Consultant,27,1,0.01%
DE,Germany,Data Communications Software Consultant,28,1,0.01%
DE,Germany,Data Communications Software Consultant,36,1,0.01%
DE,Germany,Data Communications Software Consultant,37,1,0.01%
DE,Germany,Data Communications Software Consultant,41,2,0.02%
DE,Germany,Data Communications Software Consultant,42,1,0.01%
DE,Germany,Data Communications Software Consultant,44,1,0.01%
DE,Germany,Data Communications Software Consultant,48,1,0.01%
DE,Germany,Data Communications Software Consultant,63,1,0.01%
DE,Germany,Data Compiler,48,1,0.01%
DE,Germany,Data Compiler,55,1,0.01%
DE,Germany,Data Control Clerk Supervisor,47,1,0.01%
DE,Germany,Data Conversion Operator,44,1,0.01%
DE,Germany,Data Conversion Operator,46,1,0.01%
DE,Germany,Data Conversion Operator,67,1,0.01%
DE,Germany,Data Coordinator,23,1,0.01%
DE,Germany,Data Coordinator,34,1,0.01%
DE,Germany,Data Coordinator,35,1,0.01%
DE,Germany,Data Coordinator,37,1,0.01%
DE,Germany,Data Coordinator,45,2,0.02%
DE,Germany,Data Coordinator,48,1,0.01%
DE,Germany,Data Coordinator,53,1,0.01%
DE,Germany,Data Coordinator,56,1,0.01%
DE,Germany,Data Coordinator,64,1,0.01%
DE,Germany,Data Coordinator,66,1,0.01%
DE,Germany,Data Entry Machine Operator,27,1,0.01%
DE,Germany,Data Entry Representative,29,1,0.01%
DE,Germany,Data Entry Representative,32,1,0.01%
DE,Germany,Data Entry Supervisor,38,1,0.01%
DE,Germany,Data Entry Supervisor,47,1,0.01%
DE,Germany,Data Entry Technician,23,1,0.01%
DE,Germany,Data Entry Technician,41,1,0.01%
DE,Germany,Data Entry Technician,48,1,0.01%
DE,Germany,Data Input Clerk,47,1,0.01%
DE,Germany,Data Input Clerk,48,1,0.01%
DE,Germany,Data Keyer,26,1,0.01%
DE,Germany,Data Keyer,51,1,0.01%
DE,Germany,Data Management Associate,28,1,0.01%
DE,Germany,Data Management Associate,39,1,0.01%
DE,Germany,Data Management Associate,45,1,0.01%
DE,Germany,Data Management Associate,53,2,0.02%
DE,Germany,Data Management Information Technology Specialist,23,1,0.01%
DE,Germany,Data Management Information Technology Specialist,24,1,0.01%
DE,Germany,Data Management Information Technology Specialist,27,1,0.01%
DE,Germany,Data Management Information Technology Specialist,31,1,0.01%
DE,Germany,Data Management Information Technology Specialist,34,1,0.01%
DE,Germany,Data Management Information Technology Specialist,36,1,0.01%
DE,Germany,Data Management Information Technology Specialist,49,1,0.01%
DE,Germany,Data Management Information Technology Specialist,50,1,0.01%
DE,Germany,Data Management Information Technology Specialist,54,1,0.01%
DE,Germany,Data Management Information Technology Specialist,58,1,0.01%
DE,Germany,Data Management Information Technology Specialist,65,1,0.01%
DE,Germany,Data Management Manager,31,1,0.01%
DE,Germany,Data Manager,67,1,0.01%
DE,Germany,Data Miner,30,2,0.02%
DE,Germany,Data Miner,33,1,0.01%
DE,Germany,Data Miner,46,1,0.01%
DE,Germany,Data Miner,48,2,0.02%
DE,Germany,Data Miner,52,1,0.01%
DE,Germany,Data Miner,54,1,0.01%
DE,Germany,Data Modeler,49,1,0.01%
DE,Germany,Data Modeling Specialist,21,1,0.01%
DE,Germany,Data Modeling Specialist,26,1,0.01%
DE,Germany,Data Modeling Specialist,31,1,0.01%
DE,Germany,Data Modeling Specialist,35,1,0.01%
DE,Germany,Data Modeling Specialist,36,1,0.01%
DE,Germany,Data Modeling Specialist,45,1,0.01%
DE,Germany,Data Modeling Specialist,47,1,0.01%
DE,Germany,Data Modeling Specialist,48,1,0.01%
DE,Germany,Data Modeling Specialist,49,1,0.01%
DE,Germany,Data Modeling Specialist,51,1,0.01%
DE,Germany,Data Modeling Specialist,54,1,0.01%
DE,Germany,Data Modeling Specialist,60,1,0.01%
DE,Germany,Data Officer,23,1,0.01%
DE,Germany,Data Officer,24,1,0.01%
DE,Germany,Data Officer,29,2,0.02%
DE,Germany,Data Officer,33,2,0.02%
DE,Germany,Data Officer,39,1,0.01%
DE,Germany,Data Officer,42,1,0.01%
DE,Germany,Data Officer,43,1,0.01%
DE,Germany,Data Officer,44,2,0.02%
DE,Germany,Data Officer,45,1,0.01%
DE,Germany,Data Officer,47,1,0.01%
DE,Germany,Data Officer,48,1,0.01%
DE,Germany,Data Officer,49,1,0.01%
DE,Germany,Data Officer,57,1,0.01%
DE,Germany,Data Officer,60,1,0.01%
DE,Germany,Data Officer,61,1,0.01%
DE,Germany,Data Operations Director,50,1,0.01%
DE,Germany,Data Operations Director,53,2,0.02%
DE,Germany,Data Processing Auditor,31,1,0.01%
DE,Germany,Data Processing Auditor,35,1,0.01%
DE,Germany,Data Processing Auditor,51,1,0.01%
DE,Germany,Data Processing Auditor,55,2,0.02%
DE,Germany,Data Processing Auxiliary Equipment Operator,39,2,0.02%
DE,Germany,Data Processing Clerk,51,1,0.01%
DE,Germany,Data Processing Consultant,31,1,0.01%
DE,Germany,Data Processing Consultant,32,1,0.01%
DE,Germany,Data Processing Consultant,34,1,0.01%
DE,Germany,Data Processing Consultant,36,1,0.01%
DE,Germany,Data Processing Consultant,37,1,0.01%
DE,Germany,Data Processing Consultant,44,1,0.01%
DE,Germany,Data Processing Consultant,46,1,0.01%
DE,Germany,Data Processing Consultant,48,1,0.01%
DE,Germany,Data Processing Consultant,49,1,0.01%
DE,Germany,Data Processing Consultant,57,1,0.01%
DE,Germany,Data Processing Control Clerk,44,1,0.01%
DE,Germany,Data Processing Equipment Repairer,47,1,0.01%
DE,Germany,Data Processing Manager,25,1,0.01%
DE,Germany,Data Processing Manager,26,1,0.01%
DE,Germany,Data Processing Manager,27,1,0.01%
DE,Germany,Data Processing Manager,29,1,0.01%
DE,Germany,Data Processing Manager,31,1,0.01%
DE,Germany,Data Processing Manager,42,1,0.01%
DE,Germany,Data Processing Manager,47,1,0.01%
DE,Germany,Data Processing Manager,49,1,0.01%
DE,Germany,Data Processing Manager,52,2,0.02%
DE,Germany,Data Processing Manager,53,1,0.01%
DE,Germany,Data Processing Services Sales Representative,23,1,0.01%
DE,Germany,Data Processing Services Sales Representative,39,1,0.01%
DE,Germany,Data Processing Services Sales Representative,45,1,0.01%
DE,Germany,Data Processing Services Sales Representative,49,1,0.01%
DE,Germany,Data Processing Supervisor,44,1,0.01%
DE,Germany,Data Processing Systems Analyst,26,1,0.01%
DE,Germany,Data Processing Systems Analyst,31,1,0.01%
DE,Germany,Data Processing Systems Analyst,32,1,0.01%
DE,Germany,Data Processing Systems Analyst,35,1,0.01%
DE,Germany,Data Processing Systems Analyst,40,1,0.01%
DE,Germany,Data Processing Systems Analyst,47,1,0.01%
DE,Germany,Data Processing Systems Analyst,53,1,0.01%
DE,Germany,Data Processing Systems Analyst,57,1,0.01%
DE,Germany,Data Processing Systems Project Planner,39,1,0.01%
DE,Germany,Data Processing Systems Project Planner,41,1,0.01%
DE,Germany,Data Processing Systems Project Planner,43,1,0.01%
DE,Germany,Data Processing Systems Project Planner,46,1,0.01%
DE,Germany,Data Processing Systems Project Planner,51,1,0.01%
DE,Germany,Data Processing Systems Project Planner,55,2,0.02%
DE,Germany,Data Processing Systems Project Planner,56,1,0.01%
DE,Germany,Data Processing Systems Project Planner,57,1,0.01%
DE,Germany,Data Processing Systems Project Planner,65,1,0.01%
DE,Germany,Data Processor,39,1,0.01%
DE,Germany,Data Processor,45,1,0.01%
DE,Germany,Data Processor,47,1,0.01%
DE,Germany,Data Recovery Planner,45,1,0.01%
DE,Germany,Data Reduction Technician,33,1,0.01%
DE,Germany,Data Reduction Technician,62,1,0.01%
DE,Germany,Data Sciences Director,45,1,0.01%
DE,Germany,Data Sciences Director,52,1,0.01%
DE,Germany,Data Scientist,39,1,0.01%
DE,Germany,Data Scientist,40,2,0.02%
DE,Germany,Data Scientist,48,1,0.01%
DE,Germany,Data Scientist,52,1,0.01%
DE,Germany,Data Scientist,53,1,0.01%
DE,Germany,Data Scientist,54,1,0.01%
DE,Germany,Data Scientist,55,1,0.01%
DE,Germany,Data Security Administrator,24,1,0.01%
DE,Germany,Data Security Administrator,29,3,0.04%
DE,Germany,Data Security Administrator,30,1,0.01%
DE,Germany,Data Security Administrator,36,1,0.01%
DE,Germany,Data Security Administrator,39,1,0.01%
DE,Germany,Data Security Administrator,41,2,0.02%
DE,Germany,Data Security Administrator,51,1,0.01%
DE,Germany,Data Security Administrator,52,1,0.01%
DE,Germany,Data Security Administrator,63,1,0.01%
DE,Germany,Data Security Analyst,26,1,0.01%
DE,Germany,Data Security Analyst,34,1,0.01%
DE,Germany,Data Security Analyst,35,1,0.01%
DE,Germany,Data Security Analyst,41,1,0.01%
DE,Germany,Data Security Analyst,43,2,0.02%
DE,Germany,Data Security Analyst,47,1,0.01%
DE,Germany,Data Security Analyst,53,1,0.01%
DE,Germany,Data Security Analyst,54,1,0.01%
DE,Germany,Data Specialist,33,1,0.01%
DE,Germany,Data Specialist,59,1,0.01%
DE,Germany,Data Storage Specialist,29,1,0.01%
DE,Germany,Data Storage Specialist,30,3,0.04%
DE,Germany,Data Storage Specialist,36,2,0.02%
DE,Germany,Data Storage Specialist,40,1,0.01%
DE,Germany,Data Storage Specialist,47,1,0.01%
DE,Germany,Data Storage Specialist,49,1,0.01%
DE,Germany,Data Storage Specialist,51,1,0.01%
DE,Germany,Data Storage Specialist,54,1,0.01%
DE,Germany,Data Storage Specialist,56,2,0.02%
DE,Germany,Data Storage Specialist,57,1,0.01%
DE,Germany,Data Storage Specialist,58,1,0.01%
DE,Germany,Data Storage Specialist,59,1,0.01%
DE,Germany,Data Systems Manager,34,1,0.01%
DE,Germany,Data Systems Manager,36,2,0.02%
DE,Germany,Data Systems Manager,37,1,0.01%
DE,Germany,Data Systems Manager,39,2,0.02%
DE,Germany,Data Systems Manager,44,1,0.01%
DE,Germany,Data Systems Manager,46,1,0.01%
DE,Germany,Data Systems Manager,51,2,0.02%
DE,Germany,Data Technician,31,1,0.01%
DE,Germany,Data Transcriber,23,1,0.01%
DE,Germany,Data Transcriber,39,1,0.01%
DE,Germany,Data Transcriber,46,1,0.01%
DE,Germany,Data Typist,56,1,0.01%
DE,Germany,Data Typist,65,1,0.01%
DE,Germany,Data Warehouse Analyst,24,1,0.01%
DE,Germany,Data Warehouse Analyst,35,1,0.01%
DE,Germany,Data Warehouse Analyst,44,2,0.02%
DE,Germany,Data Warehouse Analyst,47,1,0.01%
DE,Germany,Data Warehouse Analyst,49,1,0.01%
DE,Germany,Data Warehouse Analyst,50,1,0.01%
DE,Germany,Data Warehouse Analyst,52,1,0.01%
DE,Germany,Data Warehouse Analyst,61,1,0.01%
DE,Germany,Data Warehouse Architect,34,2,0.02%
DE,Germany,Data Warehouse Architect,39,2,0.02%
DE,Germany,Data Warehouse Architect,44,1,0.01%
DE,Germany,Data Warehouse Architect,47,1,0.01%
DE,Germany,Data Warehouse Architect,50,1,0.01%
DE,Germany,Data Warehouse Architect,52,1,0.01%
DE,Germany,Data Warehouse Architect,56,2,0.02%
DE,Germany,Data Warehouse Architect,57,1,0.01%
DE,Germany,Data Warehouse Architect,61,1,0.01%
DE,Germany,Data Warehouse Developer,23,1,0.01%
DE,Germany,Data Warehouse Developer,24,1,0.01%
DE,Germany,Data Warehouse Developer,26,1,0.01%
DE,Germany,Data Warehouse Developer,29,1,0.01%
DE,Germany,Data Warehouse Developer,31,1,0.01%
DE,Germany,Data Warehouse Developer,39,2,0.02%
DE,Germany,Data Warehouse Developer,42,1,0.01%
DE,Germany,Data Warehouse Developer,48,1,0.01%
DE,Germany,Data Warehouse Developer,49,1,0.01%
DE,Germany,Data Warehouse Developer,51,1,0.01%
DE,Germany,Data Warehouse Developer,53,1,0.01%
DE,Germany,Data Warehouse Developer,56,1,0.01%
DE,Germany,Data Warehouse Developer,66,1,0.01%
DE,Germany,Data Warehouse Developer,69,1,0.01%
DE,Germany,Data Warehouse Specialist,26,1,0.01%
DE,Germany,Data Warehouse Specialist,27,1,0.01%
DE,Germany,Data Warehouse Specialist,30,1,0.01%
DE,Germany,Data Warehouse Specialist,31,1,0.01%
DE,Germany,Data Warehouse Specialist,34,1,0.01%
DE,Germany,Data Warehouse Specialist,37,1,0.01%
DE,Germany,Data Warehouse Specialist,38,1,0.01%
DE,Germany,Data Warehouse Specialist,39,1,0.01%
DE,Germany,Data Warehouse Specialist,47,1,0.01%
DE,Germany,Data Warehouse Specialist,50,1,0.01%
DE,Germany,Data Warehouse Specialist,54,2,0.02%
DE,Germany,Data Warehousing Engineer,35,1,0.01%
DE,Germany,Data Warehousing Engineer,41,1,0.01%
DE,Germany,Data Warehousing Engineer,44,1,0.01%
DE,Germany,Data Warehousing Engineer,53,1,0.01%
DE,Germany,Data Warehousing Engineer,54,1,0.01%
DE,Germany,Data Warehousing Engineer,55,1,0.01%
DE,Germany,Data Warehousing Engineer,57,1,0.01%
DE,Germany,Data Warehousing Manager,28,1,0.01%
DE,Germany,Data Warehousing Manager,31,1,0.01%
DE,Germany,Data Warehousing Manager,35,1,0.01%
DE,Germany,Data Warehousing Manager,38,1,0.01%
DE,Germany,Data Warehousing Manager,39,1,0.01%
DE,Germany,Data Warehousing Manager,44,1,0.01%
DE,Germany,Data Warehousing Manager,46,1,0.01%
DE,Germany,Data Warehousing Manager,53,1,0.01%
DE,Germany,Data Warehousing Specialist,27,3,0.04%
DE,Germany,Data Warehousing Specialist,36,1,0.01%
DE,Germany,Data Warehousing Specialist,39,2,0.02%
DE,Germany,Data Warehousing Specialist,50,1,0.01%
DE,Germany,Data Warehousing Specialist,54,1,0.01%
DE,Germany,Data Warehousing Specialist,56,1,0.01%
DE,Germany,Data Warehousing Specialist,57,1,0.01%
DE,Germany,Data Warehousing Specialist,68,1,0.01%
DE,Germany,Database Administration Associate,22,1,0.01%
DE,Germany,Database Administration Associate,44,1,0.01%
DE,Germany,Database Administration Associate,45,1,0.01%
DE,Germany,Database Administration Associate,49,2,0.02%
DE,Germany,Database Administration Associate,51,1,0.01%
DE,Germany,Database Administration Associate,55,1,0.01%
DE,Germany,Database Administration Associate,56,1,0.01%
DE,Germany,Database Administration Associate,57,1,0.01%
DE,Germany,Database Administration Manager,30,2,0.02%
DE,Germany,Database Administration Manager,33,1,0.01%
DE,Germany,Database Administration Manager,34,2,0.02%
DE,Germany,Database Administration Manager,36,1,0.01%
DE,Germany,Database Administration Manager,37,1,0.01%
DE,Germany,Database Administration Manager,38,1,0.01%
DE,Germany,Database Administration Manager,40,1,0.01%
DE,Germany,Database Administration Manager,45,1,0.01%
DE,Germany,Database Administration Manager,49,1,0.01%
DE,Germany,Database Administration Manager,50,1,0.01%
DE,Germany,Database Administration Manager,55,1,0.01%
DE,Germany,Database Administration Manager,57,1,0.01%
DE,Germany,Database Administration Project Manager,22,1,0.01%
DE,Germany,Database Administration Project Manager,29,1,0.01%
DE,Germany,Database Administration Project Manager,46,1,0.01%
DE,Germany,Database Administrator (DBA),33,1,0.01%
DE,Germany,Database Administrator (DBA),34,1,0.01%
DE,Germany,Database Administrator (DBA),57,1,0.01%
